seed,plant_seed,predictor_seed,controller_seed,method,scenario,S,eps_wass,sigma,shift_rho,shift_boost,ground_cost,risk_scoring_model,configured_risk_measure,effective_risk_measure,collision,collision_step,min_clearance,min_clearance_step,completed_path,termination_reason,total_progress,control_effort,constraint_active_count,missed_mode_steps,total_steps,avg_dro_risk_ms,avg_solve_ms,p50_solve_ms,p95_solve_ms,max_solve_ms,safe_horizon_decisions,certified_decisions,certificate_rate,avg_certified_horizon,clearance_5pct,mean_contouring_err,mean_velocity_err,mean_lag_err,config_source,qp_backend,qp_solver_identity,mode_selection_policy,requested_random_mode_count,effective_available_mode_counts,artifact_directory
77,48196808,64974427,81752046,sh_mpcc_dro,sh_mpcc_dro_straight_o1_c1_m3_boost_15_s20,20,0.0041,0.0000,0.0000,0.1500,w2_bures,inherit,surrogate_var_bonferroni,surrogate_var_bonferroni,0,-1,1.5506,3,0,step_limit,0.0234,26.9971,0,0,3,0.2778,20.4703,18.1647,26.1481,26.1481,3,0,0.0000,0.0000,1.5506,0.0000,0.3873,0.0000,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/plot-smoke/configs/sh_mpcc_dro_straight_o1_c1_m3_boost_15_s20.yaml,acados_hpipm_dense_qp,acados-hpipm@676c1b879,configured_list,3,3,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-rare-mode/plot-smoke/straight_o1_c1_m3_boost_15_s20/seed_77/sh_mpcc_dro/repeat_0
